"GLUCURONIC ACID 0.4MG/ML + DEXTROSE 50MG/ML, 注射劑, 500.00ML",10
"GLUCURONIC ACID 50MG + VITAMIN B1 2MG + VITAMIN C 10MG, 一般錠劑膠囊劑,","41,548"
"GLUCURONIC ACID 25MG/ML + DEXTROSE 200MG/ML + VITAMIN B1 1MG/ML +PANTOTHENIC ACID 2.5MG/ML, 注射劑, 20.00ML",357
"GLUCURONIC ACID 25MG/ML + METHIONINE 30MG/ML + VITAMIN B2 1MG/ML + VITAMINB12 5MCG/ML + TAURINE 25MG/ML, 注射劑, 5.00ML",108
"GLYCINE 10MG + GLYCYRRHIZIC ACID 1MG, 注射劑, 2.00ML",33
"HYMECROMONE , 一般錠劑膠囊劑 , 200.00 MG","1,531,285"
"METHIONINE , 注射劑 , 400.00 MG",2
"METHIONINE 8MG/ML + GLYCINE 6MG/ML + HISTIDINE 40MG/ML, 注射劑, 5.00ML",1
"METHIONINE 3MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2MG/ML, 注射劑, 20.00ML",108
"METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML + NICOTINAMIDE1MG/ML + TAURINE 10MG/ML, 注射劑, 20.00ML",10
"METHIONINE 30MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 1MG/ML, 注射劑, 20.00ML","14,281"
"METHIONINE 20MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2.5MG/ML + PANTOTHENIC ACID 2MG/ML, 注射劑, 20.00ML",13
"METHIONINE 25MG/ML + VITAMIN B1 10MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B60.5MG/ML + NICOTINAMIDE 10MG/ML + TAURINE 10MG/ML, 注射劑, 2.00ML",1
"METHIONINE 25MG/ML + VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B61MG/ML + NICOTINAMIDE 10MG/ML + PANTOTHENIC ACID 2.5MG/ML+ TAURINE10MG/ML+CALCIUM GLUCONATE 10MG/ML, 注射劑, 2.00ML",31
"METHIONINE 20/ML+VITAMIN B1 0.25NG/ML+VITAMIN B2 0.1MG/ML , 注射劑 , 20.00 ML",65
"ORNITHINE ASPARTATE , 注射劑 , 500.00 MG","18,216"
"PROTOPORPHYRIN , 注射劑 , 10.00 MG",2
"SILYMARIN , 一般錠劑膠囊劑 , 35.00 MG","4,284,515"
"SILYMARIN , 一般錠劑膠囊劑 , 70.00 MG","854,956"
"SILYMARIN , 一般錠劑膠囊劑 , 105.00 MG",8
"SILYMARIN , 一般錠劑膠囊劑 , 140.00 MG","237,158"
"SILYMARIN , 一般錠劑膠囊劑 , 150.00 MG","57,104,889"
"SILYMARIN 70MG + MULTIVITAMINES, 一般錠劑膠囊劑,","17,142,687"
"THIOCTIC ACID , 注射劑 , 10.00 MG",105
"THIOCTIC ACID , 注射劑 , 25.00 MG","3,568"
"TIOPRONIN , 一般錠劑膠囊劑 , 100.00 MG","3,757"
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 50.00 MG","243,221"
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 100.00 MG","13,266,761"
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 300.00 MG","3,934,685"
"BISACODYL , 一般錠劑膠囊劑 , 5.00 MG","46,260,435"
"BISACODYL , 栓劑 , 10.00 MG","2,744,993"
"BISACODYL 3MG + SENNOSIDE 4MG, 一般錠劑膠囊劑,","44,484"
"BISACODYL 2MG + SENNOSIDE 10MG + DIOCTYL SODIUM SULFOSUCCINATE 20MG, 一般錠劑膠囊劑,","701,964"
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 130.00 MG","1,828"
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 250.00 MG","107,138"
"CITRIC ACID 200MG/GM + POTASSIUM CITRATE 660MG/GM, 口服顆粒劑, 5.00GM","917,088"
"CITRIC ACID 78.29MG/ML + MAGNESIUM CARBONATE 42.86MG/ML + POTASSIUMBICARBONATE 7.14MG/ML, 內服液劑, 250.00ML","75,206"
"ISPAGHULA HUSK , 口服顆粒劑 , 3.50 GM","1,126,895"
"ISPAGHULA HUSK , 口服顆粒劑 , 6.50 GM","1,514,330"
"LACTITOL , 口服顆粒劑 , 10.00 GM","714,594"
"LACTULOSE , 口服液劑 , 1.00 ML 600-667MG/ML","82,742,219"
"LACTULOSE , 口服液劑 , 60.00 ML  600-667MG/ML","1,341,918"
"LACTULOSE , 口服液劑 ,  120.00 ML  600-667MG/ML",10
"LACTULOSE ,口服液劑 , 300.00 ML  600-667MG/ML","16,189"
"LACTULOSE , 口服液劑 ,500.00 ML  600-667MG/ML","756,417"
"MONOSODIUM PHOSPHATE 139.1MG/ML + DISODIUM PHOSPHATE 31.8MG/ML, 外用液劑,118.00ML","347,561"
"POLYETHYLENE GLYCOL 4000 , 口服液劑 , 10.00 GM","38,953"
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 7.50 MG","30,974,509"
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 12.00 MG","90,844,394"
"SENNOSIDE (A+B) , 一般錠劑膠囊劑 , 12.50 MG","18,047,704"
"STERCULIA , 口服顆粒劑 , 4.34 GM","99,861"
"STERCULIA 620MG/GM + FRANGULA 80MG/GM , 口服顆粒劑 , 7.0 GM","10,719,499"
"BALSALAZIDE , 一般錠劑膠囊劑 , 750.00 MG","152,197"
"BERBERINE , 注射劑 , 4.00 MG",788
"BERBERINE , 注射劑 , 5.00 MG",111
"BERBERINE , 注射劑 , 10.00 MG","2,311"
"BERBERINE , 注射劑 , 20.00 MG",95
"BERBERINE 25MG + ETHACRIDINE 25MG, 一般錠劑膠囊劑,","24,937"
"BERBERINE 2MG/ML + ETHACRIDINE 10MCG/ML, 注射劑, 2.00ML",33
"BERBERINE 5MG/ML + ETHACRIDINE 1MG/ML, 注射劑, 2.00ML","4,813"
"BERBERINE 5MG/ML + DEXTROSE 50MG/ML, 注射劑, 2.00ML",965
"CHARCOAL , 口服顆粒劑 , 61.50 GM","18,533"
"CLOSTRIDIUM BUTYRICUM MIYAIRI 20MG + VITAMIN B1 0.5MG, 一般錠劑膠囊劑,","603,440"
"COLISTIN , 一般錠劑膠囊劑 , 1.00 , MIU","19,335"
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 500.00ML","19,213"
"DIOCTAHEDRAL SMECTITE (=DIOSMECTITE) , 口服顆粒劑 , 3.00 GM","1,860,428"
"HYDROCORTISONE , 外用液劑 , 1.67  MG/ML , 60.00 ML","27,940"
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 1.00ML","4,806,269"
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 120.00ML","509,213"
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 250.00 MG","17,829,232"
"LACTIC ACID BACTERIA , 口服顆粒劑 , 6.00MG","903,193"
"LOPERAMIDE , 一般錠劑膠囊劑 , 1.00 MG","1,600"
"LOPERAMIDE , 一般錠劑膠囊劑 , 2.00 MG","7,275,652"
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 1.00 ML","8,918"
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 60.00 ML",993
"MESALAZINE , 一般錠劑膠囊劑 , 400.00 MG","964,776"
"MESALAZINE , 緩釋錠劑膠囊劑 , 500.00 MG","676,114"
"MESALAZINE , 外用液劑 , 20.00  MG/ML , 100.00 ML","39,600"
"MESALAZINE , 栓劑 , 500.00 MG","156,571"
"MESALAZINE , 栓劑 , 1000.00 MG","36,823"
"MESALAZINE , 外用液劑 , 40.00  MG/ML , 100.00 ML",28
"MICONAZOLE , 一般錠劑膠囊劑 , 125.00 MG",17
"NIFUROXAZIDE , 一般錠劑膠囊劑 , 200.00 MG","487,722"
"NYSTATIN , 一般錠劑膠囊劑 , 500.00 , KIU","2,427,183"
"NYSTATIN , 口服液劑 , 100.00 KIU/ML, 24.00 ML","131,758"
"PANAZON,一般錠劑膠囊劑,250.00MG","20,539"
"SCOPOLIA EXTRACT 3MG + BISMUTH SUBCARBONATE 167MG + KAOLIN 167MG, 一般錠劑膠囊劑,","4,529,818"
"SCOPOLIA EXTRACT 3.33MG + BERBERINE 15MG + ETHACRIDINE 6.67MG + TANNALBIN91.67MG, 一般錠劑膠囊劑,","5,414"
"SULFASALAZINE , 一般錠劑膠囊劑 , 500.00 MG","18,601,843"
"TANNALBIN , 一般錠劑膠囊劑 , 500.00 MG","2,522,953"
"VANCOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",1
"AMYLASE 10MG + DIASTASE 5MG, 一般錠劑膠囊劑,","1,247,051"
"AMYLASE 66.4KIU + LIPASE 20KIU + PANCRELIPASE 280MG + PROTASE 75KIU, 一般錠劑膠囊劑,","2,477,337"
"BELLADONNA ALKALOID 5MG + BILE SALTS 5MG + DIASTASE 110MG, 一般錠劑膠囊劑,","2,793,404"
"BILE SALTS 20MG + DIASTASE 3MG, 一般錠劑膠囊劑,",156
"PYLORIC EXTRACT 15MG + OX BILE EXTRACT 40MG + PROCINE PANCREATIN 42.859-29.27MG+PORCINE GASTRIC EXTRACT 100MG, 一般錠劑膠囊劑,","1,361"
"BIODIASTASE 30MG + LIPASE 5MG + NEWLASE 10MG, 一般錠劑膠囊劑,","7,627,134"
"BIODIASTASE 60MG/GM + LIPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM","23,567"
"BIODIASTASE 20MG + LIPASE 15MG + PROZYME 5MG + CELLULASE 10MG, 一般錠劑膠囊劑,","9,790,069"
"BIODIASTASE 110 MG +BIODIASMINE 25 MG+THIAMINE MONONITRATE 1MG+RIBOFLAVIN(=VIT B2) 0.1 MG+CELLULOSE 5 MG,一般錠劑膠囊劑","6,193,901"
"DIASTASE 60MG/GM + LYPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM","4,058"
"DIASTASE 80MG + PANCREATIN 25MG + NEOSTIGMINE 0.05MG, 一般錠劑膠囊劑,","4,795"
"DIASTASE 320MG/GM + PANCREATIN 100MG/GM + NEOSTIGMINE 0.4MG/GM, 口服顆粒劑,1.00GM",14
"DIASTASE 120MG + PANCREATIN 120MG + PEPSIN 60MG, 一般錠劑膠囊劑,","52,080"
"DIASTASE 130MG + PANCREATIN 130MG + PEPSIN 65MG, 一般錠劑膠囊劑,","209,981"
"DIASTASE 150MG + PANCREATIN 50MG + NEOSTIGMINE 0.2MG, 一般錠劑膠囊劑,","7,516"
"DIASTASE 33MG + PANCREATIN 20MG + LIPASE 46MG + VITAMIN B1 1MG, 一般錠劑膠囊劑,","5,897"
"DIASTASE 25MG + PANCREATIN 50MG + LYPASE 100MG + LACTOMIN 75MG + VITAMIN B11MG + YEAST 149MG, 一般錠劑膠囊劑",","
,"6,468"
"DIASTASE 60MG + PANCREATIN 30MG + LIPASE 10MG + VITAMIN B6 1MG + NICOTINAMIDE10MG + PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑,","1,972,726"
"ENZYME 120MG + PANCREATIN 220MG, 一般錠劑膠囊劑,","4,622,257"
"GASTROPYLORE 200MG/GM + SILICA HYDRATED 50MG/GM + VITAMIN B12 10MCG/GM +CITRIC ACID 5MG/GM, 口服顆粒劑, 1.00GM","56,225"
"LACTIC ACID BACTERIA10MG/GM,口服顆粒劑, 1.00GM","3,783,191"
"LACTIC ACID BACTERIA 3MG + BACILLUS NATTO BN STRAIN 2MG, 一般錠劑膠囊劑,","17,163,010"
"LACTIC ACID BACTERIA 300MG +  LYSINE 4 MG , 一般錠劑膠囊劑,","7,154,939"
"ACARBOSE , 一般錠劑膠囊劑 , 50.00 MG","91,413,061"
"ACARBOSE , 一般錠劑膠囊劑 , 100.00 MG","646,880"
"BUFORMIN , 一般錠劑膠囊劑 , 50.00 MG","1,391,509"
"CHLORPROPAMIDE , 一般錠劑膠囊劑 , 250.00 MG","1,010,081"
"GLIBENCLAMIDE 2.5MG-5MG + METFORMIN 500MG, 一般錠劑膠囊劑","13,640,930"
"GLICLAZIDE , 一般錠劑膠囊劑 , 80.00 MG","74,067,568"
"GLICLAZIDE , 緩釋錠劑膠囊劑 , 30.00 MG","52,986,594"
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 2.00 MG","129,935,770"
"GLIPIZIDE , 一般錠劑膠囊劑 , 5.00 MG","52,999,360"
"GLIPIZIDE , 緩釋錠劑膠囊劑 , 10.00 MG","1,067,867"
"GLIQUIDONE , 一般錠劑膠囊劑 , 30.00 MG","2,547,929"
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 2.50 MG",170
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 5.00 MG","110,539,881"
"GUAR GUM , 口服顆粒劑 , 5.00 GM","189,789"
"INSULIN , 注射劑 , 1.00 , IU","193,816"
"INSULIN , 注射劑 , 1000.00 , IU","2,756"
"INSULIN ASPART ,  PENFILL , 注射劑 , 300.00 , U","2,192,508"
"INSULIN ASPART ,  PENFILL , 注射劑 , 1000.00 , U",217
"INSULIN DETEMIR ,  PENFILL , 注射劑 , 300.00 , IU","132,342"
"INSULIN GLARGINE, 注射劑, 1000.00, U","139,141"
"INSULIN GLARGINE ,  PENFILL , 注射劑 , 300.00 , IU","190,080"
"INSULIN HUMAN , 注射劑 , 1.00 , IU","70,964,028"
"INSULIN HUMAN , 注射劑 , 1000.00 , IU","4,685,344"
"INSULIN HUMAN ,  PENFILL , 注射劑 , 1.00 , IU","24,598,483"
"INSULIN HUMAN ,  PENFILL , 注射劑 , 300.00 , IU","152,827"
"INSULIN LISPRO ,  PENFILL , 注射劑 , 300.00 , IU","14,942"
"INSULIN ,  PENFILL , 注射劑 , 300.00 , IU","8,179"
"METFORMIN , 一般錠劑膠囊劑 , 250.00 MG","2,656,599"
"METFORMIN , 一般錠劑膠囊劑 , 500.00 MG","424,435,888"
"METFORMIN , 一般錠劑膠囊劑 , 850.00 MG","32,782,192"
"METFORMIN , 一般錠劑膠囊劑 , 1000.00 MG","484,856"
"METFORMIN , 緩釋錠劑膠囊劑 , 500.00 MG","9,284,266"
"NATEGLINIDE , 一般錠劑膠囊劑 , 60.00 MG","690,718"
"NATEGLINIDE , 一般錠劑膠囊劑 , 120.00 MG","7,262,658"
"PIOGLITAZONE , 一般錠劑膠囊劑 , 15.00 MG","8,956"
"PIOGLITAZONE , 一般錠劑膠囊劑 , 30.00 MG","16,849,832"
"REPAGLINIDE 1MG + METFORMIN 0-500MG , 一般錠劑膠囊劑","53,815,746"
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 4.00 MG","21,480,840"
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 8.00 MG","1,626"
"ROSIGLITAZONE 1MG + METFORMIN 500MG, 一般錠劑膠囊劑,",280
"ROSIGLITAZONE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑,","4,732,273"
"ROSIGLITAZONE 4MG + METFORMIN 500MG, 一般錠劑膠囊劑,","7,751"
"TOLAZAMIDE , 一般錠劑膠囊劑 , 100.00 MG","1,616,948"
"TOLBUTAMIDE , 一般錠劑膠囊劑 , 500.00 MG",275
"ALFACALCIDOL , 一般錠劑膠囊劑 , 0.25 MCG","330,691"
"ALFACALCIDOL , 一般錠劑膠囊劑 , .50 MCG","320,169"
"ALFACALCIDOL , 一般錠劑膠囊劑 , 1.00 MCG","70,785"
"CALCITRIOL , 一般錠劑膠囊劑 , 0.25 MCG","1,719,603"
"CALCITRIOL , 一般錠劑膠囊劑 , .50 MCG","223,140"
"CALCIUM CHLORIDE 20MG/ML + VITAMIN B6 1MG/ML, 注射劑, 20.00ML",9
"NICOTINIC ACID , 一般錠劑膠囊劑 , 50.00 MG",279
"OROTIC ACID (=VIT B13) , 一般錠劑膠囊劑 , 30.00 MG","184,863"
"PANTETHINE , 一般錠劑膠囊劑 , 30.00 MG","43,786"
"PANTETHINE , 一般錠劑膠囊劑 , 60.00 MG","2,229"
"PANTETHINE , 一般錠劑膠囊劑 , 100.00 MG","25,656"
"PANTHENOL , 注射劑 , 100.00 MG",431
"PANTHENOL , 注射劑 , 200.00 MG","3,541"
"VITAMIN A , 一般錠劑膠囊劑 , 24.00 , KIU",12
"VITAMIN A , 一般錠劑膠囊劑 , 25.00 , KIU",12
"VITAMIN A 2000IU + VITAMIN B1 60MG + VITAMIN E 30MG, 一般錠劑膠囊劑,",339
"VITAMIN A 25000IU + VITAMIN B6 40MG + VITAMIN E 70MG, 一般錠劑膠囊劑,","18,939"
"VITAMIN A 2000IU + VITAMIN B1 50MG + VITAMIN E 10MG + CHONDROITIN 20MG, 一般錠劑膠囊劑,",246
"VITAMIN A 2000IU/GM + VITAMIN B1 2MG/GM + VITAMIN B2  1MG/GM + VITAMIN B60.5MG/GM + VITAMIN B12 1MCG/GM + VITAMIN D2 200IU/GM, 口服顆粒劑, 120.00GM",45
"VITAMIN A 2000IU/ML + VITAMIN B6 3MG/ML + VITAMIN C 100MG/ML + VITAMIN D2200IU/ML + VITAMIN E 1IU/ML + PANTHENOL 5MG/ML, 注射劑, 1.00ML","33,157"
"VITAMIN A 4000 USP-U+VITAMIN B1 1MG + VITAMIN B2 1.2MG + VITAMIN B6 2MG +VITAMIN B12 2MCG + NICOTINAMIDE 10MG + PANTOTHENIC ACID 5MG + VITAMIN C 75MG +VITAMIN D 400U + FOLIC ACID 0.25MG, 一般錠劑膠囊劑","170,330"
"VITAMIN A 2000IU+VIT D 400IU+VIT B1 6MG+VIT B2 4MG+VIT B6 1MG+VITB1 6MG +VIT E5MG+VIT B2 4MG +NICOTINAMIDE 7MG +VIT B12 10MCG+VIT C 35MG+VITE 5MG+CAHPO42H2O 300MG+ FERROUS FUMARATE 15MG 一般錠劑膠囊劑",515
"VITAMIN A 8333U/ML + VITAMIN B1 1.666MG/ML + VITAMIN B2 2MG/ML + VITAMIN B61.6MG/ML + VITAMIN B12 3.3MCG/ML + NICOTINAMIDE 16.666MG/ML + VITAMIN C83.3MG/ML + VITAMIN D 1666U/ML + PANTOTHENIC ACID 8.3MG/ML  + LYSINE 133.33MG/ML,內服液劑, 20.00ML",194
"POTASSIUM IODIDE 0.1 MG + FERROUS FUMARATE 10 MG + SODIUM GLUTAMATE 0.5 MG +CALCIUM FLUORIDE 0.1 MG + MANGANESE DIOXIDE 1 MG + MAGNESIUM OXIDE 12.5 MG +SODIUM PHOSPHATE 0.5 MG + CUPRIC SULFATE 0.5 MG + ZINC SULFATE 0.5 MG +MULTIVITAMINS, 一般錠劑","2,407,749"
"VITAMIN A 1000IU + VITAMIN B1 1MG + VITAMIN B2 0.5MG + VITAMIN B6 0.2MG + VITAMINB12 0.5MCG + NICOTINAMIDE 2.5MG + VITAMIN C 25MG + VITAMIN D 200IU + BIOTIN 10MCG+ PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑",408
"VITAMIN A 5000IU+THIAMINE DISULFIDE  1MG+ERGOCALCIFEROL (=VIT D2=CALCIFEROL)500IU+NIACINAMIDE (=NICOTINAMIDE) 19MG+PANTOTHENATE CALCIUM 10MG+ASCORBICACID (=VIT C) 70MG+CYANOCOBALAMIN (=VIT B12) 4.95MCG,一般錠劑膠囊劑","199,458"
"VITAMIN A 4000 UNIT+VITAMIN B1 2MG + VITAMIN B2 2MG + VITAMIN B6 2MG + VITAMINB12 1MCG + NICOTINAMIDE 20MG + PANTOTHENATE CALCIUM 10MG + VITAMIN C 70MG +VITAMIN D 400UNIT + FOLIC ACID 50MCG+TOPOPHEROL ALPHA- 15IU, 一般錠劑膠囊劑","4,689"
"VITAMIN B1 3MG + VITAMIN B2 3MG + VITAMIN B6 3MG + VITAMIN B12 3MCG +NICOTINAMIDE 15MG + VIT E 3.3MG + LECITHIN 175MG,一般錠劑膠囊劑",660
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 25.00 MG","7,101"
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 50.00 MG","2,233,039"
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 100.00 MG","26,301"
"VITAMIN B1 (THIAMINE) , 注射劑 , 10.00 MG","7,194"
"VITAMIN B1 (THIAMINE) , 注射劑 , 20.00 MG","11,004"
"VITAMIN B1 (THIAMINE) , 注射劑 , 25.00 MG",2
"VITAMIN B1 (THIAMINE) , 注射劑 , 40.00 MG",2
"VITAMIN B1 (THIAMINE) , 注射劑 , 50.00 MG","4,191"
"VITAMIN B1 (THIAMINE) , 注射劑 , 100.00 MG","47,029"
"VITAMIN B1 (THIAMINE) , 注射劑 , 200.00 MG","1,163"
"VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B6 0.5MG/ML, 注射劑, 20.00ML",64
"VITAMIN B1 50MG + VITAMIN B2 5MG, 一般錠劑膠囊劑,","25,942,469"
"VITAMIN B1 100MG + VITAMIN B2 10MG, 一般錠劑膠囊劑,","308,993"
"VITAMIN B1 1MG + VITAMIN C 250MG + PANTOTHENIC ACID 5MG, 一般錠劑膠囊劑,",633
"VITAMIN B1 10MG/GM + VITAMIN B2 5MG/GM + VITAMINE B6 2.5MG/GM, 口服顆粒劑, 5.00GM",568
"VITAMIN B1 2.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML",923
"VITAMIN B1 2.5MG/ML + VITAMIN B6 5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML","34,064"
"VITAMIN B1 10MG + VITAMIN B6 25MG + VITAMIN B12  250MCG, 一般錠劑膠囊劑,",813
"VITAMIN B1 200MG/ML + VITAMIN B6 50MG/ML + VITAMINE B12 1MG/ML, 注射劑, 1.00ML",431
"VITAMIN B1 25MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,","2,042,856"
"VITAMIN B1 100MG + VITAMIN B2  10MG + CALCIUM CARBONATE 40MG, 一般錠劑膠囊劑,",625
"VITAMIN B1 100MG + VITAMIN B6 100MG + VITAMIN B12 200MCG, 一般錠劑膠囊劑,","104,619"
"VITAMIN B1 125MG + VITAMIN B6 125MG + VITAMIN B12  125MCG, 一般錠劑膠囊劑,","66,711"
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 500.00ML","1,185"
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 1000.00ML",52
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 1.00ML",218
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 10.00ML","19,766"
"VITAMIN B1 10MG + VITAMIN B2 2.5MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,","17,038"
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 30MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,","3,681"
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG, 一般錠劑膠囊劑,","33,395"
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 5MCG, 一般錠劑膠囊劑,","4,209,177"
"VITAMIN B1 25MG + VITAMIN B2 5MG + VITAMIN B6 10MG + VITAMIN B12 50MCG +VITAMIN E 50MG, 一般錠劑膠囊劑,",627
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG +PANTOTHENIC ACID 10MG, 一般錠劑膠囊劑,","31,526"
"VITAMIN B1 0.5MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B6 0.25MG/ML + VITAMIN C5MG/ML + NICOTINAMIDE 0.5MG/ML, 注射劑, 20.00ML",766
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML","7,084"
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML","119,154"
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 12.5MG/ML, 注射劑, 2.00ML","10,613"
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML +NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML","43,155"
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 2MG/ML + VITAMIN C 50MG/ML +NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",271
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",487
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMIN B122MCG/ML + NICOTINAMIDE 10MG/ML, 注射劑, 1.00ML","26,189"
"VITAMIN B1 10MG/ML + VITAMIN B2 10MG/ML + VITAMIN B6 0.5MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML","5,178"
"VITAMIN B1 47MG + VITAMIN B2 25MG + VITAMIN B6 15MG + POTASSIUM CITRATE 1MG +SODIUM CITRATE 49MG, 注射劑, 25.00MG",72
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML","80,155"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML","2,692"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML","115,691"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML","382,281"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 1.00ML","20,704"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML","125,480"
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 10.00ML","2,613"
"VITAMIN B1 100MG + VITAMIN B2 5MG + VITAMIN B6 5MG + TAURINE 20MG +PANTOTHENIC ACID 5MG, 注射劑, 1.00ML",103
